team_name,event_map_id,event_date,player_a_id,player_a,n_retained,n_pre_obs,n_post_obs,mean_pre,mean_post,delta,t_stat,p_value,retained_teammate_ids
GamerLegion,5327,2024-09-26 17:30:00+00:00,20301,tauson,4,40,40,0.049419331752657294,0.004226036918092873,-0.04519329483456442,-1.2949815962506845,0.19940151848812493,"16486,20994,20870,20358"
Nexus,12671,2025-08-10 18:20:00+00:00,19698,adams,4,40,40,-0.016589214167697704,-0.06192409648766164,-0.04533488231996394,-1.1027758033157815,0.2735361415754859,"19817,12945,20761,9626"
OG,15406,2025-03-03 12:00:00+00:00,13602,nicoodoz,4,40,40,0.017088344649411436,-0.028912689431696448,-0.04600103408110788,-0.9917315922027835,0.3244111266191532,"19064,19044,20941,21983"
FURIA Academy,8377,2024-04-11 14:00:00+00:00,14010,zmb,4,40,31,0.015692662975262027,-0.031463365966509144,-0.04715602894177117,-1.0108090164401966,0.31602933276506395,"20385,22404,16774,22084"
JiJieHao,10867,2025-10-06 17:00:00+00:00,19763,boros,4,40,40,0.011458829661953615,-0.035810908092232654,-0.04726973775418627,-1.3678587757759695,0.1753820161725455,"10449,17675,22419,18163"
Illuminar,6721,2024-06-13 12:00:00+00:00,20637,b1elany,4,40,37,0.05845857641106034,0.010896580305601313,-0.047561996105459026,-1.2241350831542444,0.22486172740026664,"11891,8327,21763,22011"
Sangal,12674,2025-08-11 08:00:00+00:00,20709,r3salt,4,40,40,0.009994804529599227,-0.03766860875209158,-0.04766341328169081,-1.2731207959369872,0.2067768828572158,"19673,19882,12004,22039"
Galorys,10449,2025-10-07 21:00:00+00:00,20029,card,4,40,40,0.0433928287853588,-0.004362448101733663,-0.04775527688709246,-1.0411976703737555,0.3010035549235226,"20522,9483,23551,18743"
Nexus,12730,2025-08-17 11:00:00+00:00,19698,adams,4,40,37,0.0043686431733689565,-0.04359678127417726,-0.047965424447546215,-1.2383892455227987,0.21950758412030294,"19817,12945,20761,9626"
CYBERSHOKE,16240,2025-01-20 18:00:00+00:00,22803,bl1x1,3,30,30,-0.03611583750672671,-0.08441300750115589,-0.048297169994429186,-1.2579099759497296,0.21350779124387465,"20948,21710,22879"
HEROIC,282,2025-08-20 18:10:00+00:00,23600,alkaren,4,40,35,-0.0010130314920746286,-0.04941394705817414,-0.04840091556609951,-1.2089577053152787,0.2306239091121317,"19808,22047,19310,20119"
500,10672,2025-10-15 11:00:00+00:00,9766,hampus,4,40,40,0.03764602708623975,-0.010789964828098806,-0.048435991914338554,-1.233989720923952,0.22092854877837576,"15369,11219,17145,20358"
ECLOT,13906,2025-06-07 13:00:00+00:00,22101,spardaus,4,31,40,0.025249825540853317,-0.02328289656875185,-0.048532722109605166,-1.3749787224656949,0.1735887904227333,"9911,19594,19069,19815"
500,2702,2025-04-24 17:00:00+00:00,15369,redstar,4,40,40,0.025488882913069583,-0.023142611185461882,-0.048631494098531465,-1.3873752872617935,0.1693282461973834,"18697,11219,11217,17145"
Monte,13000,2025-07-31 17:00:00+00:00,19015,bymas,4,33,40,0.06661758662009731,0.017862134085612803,-0.04875545253448451,-1.0408801304105797,0.30161310759399446,"21816,21217,22106,19926"
CPH Wolves,11697,2025-09-20 14:00:00+00:00,10961,kristou,4,40,40,0.01591353252340259,-0.033170341473959405,-0.049083873997362,-1.2845859080096271,0.20294438815829793,"22048,16753,24332,20637"
Rebels,4815,2024-09-12 17:00:00+00:00,3669,innocent,4,40,40,0.02637583410384442,-0.023168403022342875,-0.049544237126187295,-1.2185049075820187,0.22672660814968726,"21715,20349,23295,21263"
Fire Flux,13285,2025-06-23 14:00:00+00:00,17305,finigan,4,40,40,0.034093417326367295,-0.0158677312410968,-0.04996114856746409,-1.205789774785742,0.23156805216022752,"20968,9353,20625,20974"
Astralis,1260,2024-09-25 15:20:00+00:00,7964,cadian,4,40,40,-0.005317209356795196,-0.05530109866392492,-0.04998388930712973,-1.242165514125561,0.2178975070701233,"7592,10994,20304,17956"
GameHunters,3595,2024-12-13 14:00:00+00:00,17028,abr,4,40,40,0.03133039697761228,-0.019213881969984296,-0.050544278947596576,-1.4688933240308735,0.14588340444738684,"23298,10827,22084,22125"
Monte,3407,2024-02-20 11:00:00+00:00,12731,sdy,4,40,34,-0.020067660837551543,-0.07077831016508782,-0.05071064932753627,-1.2986881647739255,0.1984108062796241,"16885,19733,20282,16717"
ODDIK,15609,2025-03-09 03:15:00+00:00,16314,pancc,4,40,34,0.024081152983063413,-0.026815864072875294,-0.05089701705593871,-1.3359853812319848,0.1859814245552807,"14390,20897,17181,24782"
W7M,8357,2024-04-12 17:05:00+00:00,18894,t9rnay,4,40,39,-0.0053622882108627385,-0.056675926771220235,-0.0513136385603575,-1.2862458952255198,0.20222251669057004,"21100,22082,22964,22965"
GameHunters,12809,2025-08-10 23:05:00+00:00,22777,diozera,4,40,40,0.03361397587928366,-0.018157979465037645,-0.0517719553443213,-1.3757030741079013,0.17289839183445027,"10827,17028,18875,22084"
Galorys,16645,2025-09-17 21:20:00+00:00,23552,slashzz,4,40,40,0.047558034866996717,-0.004313363510508744,-0.051871398377505464,-1.237548186892146,0.219597252972774,"20522,9483,23551,18743"
FURIA,530,2025-05-10 08:20:00+00:00,24144,molodoy,3,30,30,0.045634444681062765,-0.006318253473631259,-0.05195269815469403,-1.0163901228350434,0.3136659132503719,"12553,15631,2023"
EYEBALLERS,4774,2024-09-05 14:00:00+00:00,22914,dex,3,30,30,0.024183613700006847,-0.027850743373683325,-0.05203435707369017,-1.1228742536042695,0.2663380566605592,"3849,23397,16029"
Bad News Chickens,3670,2025-01-09 14:35:00+00:00,21100,zede,3,30,30,0.06697936087950424,0.014839633166654457,-0.052139727712849776,-1.1414836439926133,0.2591512482642623,"17132,17133,20278"
9 Pandas,16315,2025-01-31 12:00:00+00:00,12027,krad,4,40,37,0.039008623083307596,-0.013704183868801336,-0.052712806952108934,-1.12331697229733,0.26503775695694765,"17011,23764,20709,20357"
9INE,13972,2025-06-18 07:00:00+00:00,21113,modo,4,40,37,0.012350308399803394,-0.04189870639880726,-0.054249014798610655,-1.2884533213035874,0.20155305043751387,"2898,14932,20300,21159"
BLEED,6562,2024-07-15 12:00:00+00:00,9618,nexa,4,40,40,0.02622868367003902,-0.0283922485902253,-0.05462093226026432,-1.2657601280604895,0.2094044132088402,"9766,8248,18571,13670"
Elevate,13596,2025-06-14 19:35:00+00:00,19972,ckzao,3,24,30,0.048993942655265334,-0.00581472664052864,-0.05480866929579398,-0.9917938268166298,0.3259445638111525,"21100,22777,22956"
BetBoom,3071,2024-10-04 14:30:00+00:00,16921,nafany,4,40,40,0.0014256929660611275,-0.05342842261291649,-0.05485411557897762,-1.4413480219153192,0.15353398242904662,"19920,18506,21667,15662"
9 Pandas,4803,2024-08-20 14:00:00+00:00,20709,r3salt,4,40,40,0.0006959775731750037,-0.05428497468221981,-0.05498095225539481,-1.387409532020423,0.16926875098499986,"14273,17011,17508,20357"
Falcons,2921,2024-10-21 09:30:00+00:00,7998,s1mple,4,40,40,-0.026415225232739724,-0.08154515266316897,-0.05512992743042925,-1.662221833469948,0.10048407863306091,"9032,11777,922,7398"
9INE,13965,2025-06-16 16:40:00+00:00,22702,cej0t,4,40,40,0.029604624856720375,-0.025955147125465188,-0.05555977198218556,-1.34242499228461,0.18342500106113918,"2898,14932,20300,21159"
Gaimin Gladiators,6509,2024-07-26 18:00:00+00:00,13602,nicoodoz,3,30,30,0.015655987947920162,-0.04043935948906815,-0.05609534743698831,-1.5161420376650672,0.13516966898835378,"8891,20300,13749"
GameHunters,9625,2025-11-03 16:40:00+00:00,11337,rcf,3,30,30,0.010734565148917475,-0.04594410532303143,-0.056678670471948904,-1.2736633948711575,0.20826607269877778,"10827,17028,18875"
Fluxo,15940,2025-02-19 15:30:00+00:00,22366,nicks,4,34,40,0.019427562457564346,-0.037840219492221265,-0.057267781949785615,-1.2705811128625677,0.2085150973930166,"12521,18714,20385,20939"
Bounty Hunters,12154,2025-09-05 16:00:00+00:00,20083,ninjaz,4,40,40,0.022399556023510448,-0.03501538867218881,-0.05741494469569926,-1.4869345475884128,0.14126452371077786,"20690,18714,20885,18322"
Nexus,15112,2025-04-12 18:30:00+00:00,20761,launx,4,40,40,0.05034911886380615,-0.007783398422250523,-0.05813251728605667,-1.7792466221708267,0.07930699751799078,"19817,9626,17116,1206"
Rare Atom,6182,2024-08-03 11:15:00+00:00,8950,kaze,4,40,40,-0.009831972137313887,-0.06816099807647631,-0.05832902593916242,-1.4218172402567253,0.15906812693009517,"21825,7028,19681,8605"
GUN5,13883,2025-06-21 17:45:00+00:00,23302,bluewh1te,4,40,40,0.04951878657777946,-0.009090347623869923,-0.058609134201649385,-1.515290524953743,0.1337816418527824,"13240,23047,18670,23783"
Solid,3053,2024-10-16 15:45:00+00:00,22163,misfit,4,37,40,-0.012672749912081647,-0.07129001297208606,-0.05861726306000442,-1.280660175922741,0.20426584156017136,"11922,9483,20522,16645"
HEROIC,1854,2024-05-15 12:45:00+00:00,17306,degster,4,40,40,0.025574671249074764,-0.03311662211136714,-0.058691293360441904,-1.6953493774309185,0.0940055810346403,"12018,9436,19677,14148"
Wildcard,6056,2024-08-18 01:00:00+00:00,21163,susp,3,30,30,0.0812159958663948,0.022463551065855365,-0.05875244480053944,-1.2483625896572497,0.21705716823437887,"21665,8507,8711"
ECLOT,3759,2024-12-12 16:00:00+00:00,21165,m1key,4,40,40,0.03204696243726211,-0.02678302085473815,-0.05882998329200026,-1.533871094215286,0.12930621553694907,"9911,19594,19069,19815"
Metizport,16318,2025-01-31 18:00:00+00:00,17937,isak,3,30,30,0.03810264513189971,-0.02113770576493203,-0.059240350896831745,-1.1992969751450293,0.2355236789760376,"14218,21164,20878"
Oramond,9275,2025-11-22 09:00:00+00:00,20071,fanatyk,4,37,40,0.04414729109629418,-0.015912328505580473,-0.060059619601874656,-1.5941021119450882,0.11527982474949523,"20945,22129,20686,24179"
Rhyno,6572,2024-07-16 12:00:00+00:00,21014,ag1l,4,40,32,0.031582239474979325,-0.028863811913210413,-0.06044605138818974,-1.3862237819455152,0.17034364543922512,"17003,23140,23237,20463"
Oramond,10658,2025-10-13 14:00:00+00:00,24179,spavaqu,4,40,40,0.01986918730865051,-0.040673039527081414,-0.060542226835731926,-1.5738190279763427,0.12023431979528698,"20945,22129,20686,20071"
LP,12157,2025-09-05 19:00:00+00:00,23550,divine,3,30,30,0.068601193136707,0.007995067083066026,-0.06060612605364097,-1.322958582097649,0.19105196125734475,"14010,21284,17132"
Getting Info,16084,2025-02-14 19:00:00+00:00,9571,cj-da-k1ng,4,38,30,0.026845624167121065,-0.034098199927881365,-0.06094382409500243,-1.5750939171993996,0.12074085194090092,"12089,20692,10892,17918"
Fluxo,7715,2024-05-12 15:00:00+00:00,12521,art,3,30,30,0.03847616569838857,-0.022799984815647496,-0.061276150514036065,-1.4325871366425982,0.15771090772983143,"20026,19692,18717"
HEROIC,1737,2024-06-05 08:10:00+00:00,17306,degster,4,40,40,0.015880921062063968,-0.04595900865783105,-0.06183992971989502,-1.6021260577530414,0.11318141919050509,"12018,9436,14148,19677"
FlyQuest,1019,2025-01-29 09:30:00+00:00,20123,regali,4,40,40,0.0511282372679436,-0.011413270337433378,-0.06254150760537698,-1.3739100491592073,0.17352259452515895,"17384,9115,11140,10588"
GUN5,12068,2025-09-12 08:00:00+00:00,24485,yiksrezo,3,30,30,0.03496287819640161,-0.0278032149380873,-0.06276609313448892,-1.447024914993968,0.15327547408508277,"22930,18670,23047"
JANO,15110,2025-04-12 15:00:00+00:00,19996,jelo,3,30,30,0.013021327614523185,-0.049752038934898594,-0.06277336654942178,-1.4982634814203142,0.1396659458815771,"18848,4076,695"
Nexus,14228,2025-05-25 17:00:00+00:00,18294,adron,4,40,40,0.044470621963576956,-0.018467509282576507,-0.06293813124615347,-1.3849133270133782,0.17003549902381318,"19817,9626,17116,20761"
GameHunters,3672,2025-01-09 20:00:00+00:00,17325,nolkz,4,40,40,0.013078551857184284,-0.0500050050440648,-0.06308355690124909,-1.8829325551557927,0.06355979834537971,"23298,10827,17028,22084"
UnderDogs,10771,2025-10-13 18:15:00+00:00,9219,felps,4,40,40,0.025873235572448132,-0.03724308224867559,-0.06311631782112373,-1.5629503323990641,0.12222973962714476,"21888,24328,24930,24298"
Galorys,7264,2024-06-04 22:30:00+00:00,18714,piriajr,4,40,40,0.03601143193618313,-0.027270001627311864,-0.063281433563495,-1.603584472411367,0.11284810209034737,"18610,20083,21284,19991"
GUN5,13770,2025-06-21 14:30:00+00:00,22930,tex1y,4,40,40,0.06083779791553655,-0.003336694062727283,-0.06417449197826383,-1.6109836102118624,0.11126510731062526,"13240,23047,18670,23783"
MOUZ NXT,8147,2024-04-30 18:00:00+00:00,21972,neityu,4,40,40,0.03373856453263678,-0.030481128059891144,-0.06421969259252792,-1.700204652082194,0.0930778298047268,"22904,21983,22279,22695"
Nexus,12984,2025-07-30 08:00:00+00:00,12945,blytz,4,40,40,0.030975884326806293,-0.03347430588877639,-0.06445019021558268,-1.7174670251482003,0.08998479489336536,"19817,9626,20761,1206"
paiN,573,2025-05-12 06:55:00+00:00,14736,dgt,4,39,40,0.0029830692522880577,-0.06155502159152167,-0.06453809084380974,-1.5564144688715853,0.12381305548074922,"18865,20171,18141,19694"
BC.Game,10257,2025-10-31 15:00:00+00:00,7998,s1mple,3,30,30,0.009704527279136751,-0.05496159863782616,-0.06466612591696291,-1.795741159909384,0.07775151963857398,"9618,20926,18790"
Monte Gen,5264,2024-09-18 08:30:00+00:00,17117,shield,4,40,40,0.08873454389907279,0.024039874302443736,-0.06469466959662905,-1.6444164993064647,0.10431296301963258,"21816,21217,20794,22563"
BASEMENT BOYS,8893,2025-12-03 15:00:00+00:00,24672,fakerealityy,4,40,35,-0.011980015299621033,-0.07678440131244892,-0.06480438601282788,-1.6199387081729066,0.10997567756178239,"23614,22945,24286,20422"
ShindeN,13599,2025-06-14 22:55:00+00:00,21155,naz,4,40,40,0.042096481539879896,-0.02292925259849051,-0.0650257341383704,-1.6378692913281039,0.10564131901221972,"19872,20992,20451,19985"
Partizan,15844,2025-02-21 18:35:00+00:00,11777,maden,4,40,40,0.04493467530556781,-0.020404605076445682,-0.06533928038201349,-1.9801045098658898,0.051248698338831264,"13026,20252,20813,20253"
ATOX,1325,2024-09-11 11:30:00+00:00,19536,yami,4,40,34,0.010617435464114564,-0.05491338856703334,-0.0655308240311479,-1.4959303152787156,0.13915812264660404,"9521,22333,10870,18689"
GameHunters,13568,2025-06-28 18:00:00+00:00,22084,mello,4,40,40,0.04447990716314133,-0.02220269073257975,-0.06668259789572109,-1.5818388638758967,0.11797227645368961,"18875,10827,17028,22125"
CYBERSHOKE,4279,2024-10-30 13:30:00+00:00,21362,truniq,4,40,40,0.0248628805776926,-0.0420822504849137,-0.0669451310626063,-2.0745369330287886,0.04133527031562302,"20948,24286,21710,22879"
NRG,6037,2024-08-12 22:00:00+00:00,7687,nitr0,4,40,40,0.05495881651058633,-0.012215476435002749,-0.06717429294558908,-1.6907899703854032,0.09486961380341635,"9136,13249,18838,8735"
Permitta,7485,2024-05-13 17:10:00+00:00,15204,vegi,4,36,40,0.040855035065188235,-0.026664170858475854,-0.06751920592366409,-1.8377560370172865,0.07014164029832452,"20284,8324,20309,21142"
JiJieHao,14784,2025-02-18 19:00:00+00:00,19763,boros,4,40,24,0.00029086295739279565,-0.06743357152639641,-0.0677244344837892,-1.6468731525503875,0.10695330769294574,"13466,17675,13317,18163"
Young Ninjas,8211,2024-04-18 18:00:00+00:00,21159,bobeksde,3,29,30,0.03641125083722351,-0.0321064538932598,-0.06851770473048331,-1.4771353209489957,0.14562344187399212,"22874,16811,22759"
Monte,4617,2024-07-16 18:00:00+00:00,16848,hades,3,30,30,0.03879573876674252,-0.029893939611271535,-0.06868967837801405,-1.5804759157966903,0.11955615326842689,"6904,20282,19733"
33,10386,2025-10-14 17:00:00+00:00,20534,kiro,4,40,40,0.035515627306195376,-0.03333990715720271,-0.0688555344633981,-1.9717130305793544,0.05219808424304928,"22040,3459,23302,22927"
paiN,1128,2025-01-24 18:15:00+00:00,18865,dav1deus,4,40,40,0.03560360408393863,-0.03372942725095019,-0.06933303133488883,-1.679270608570578,0.09710400407079967,"18141,20171,20085,19694"
GUN5,13289,2025-06-25 10:30:00+00:00,22930,tex1y,4,40,40,0.057172839399942846,-0.014171116036238413,-0.07134395543618126,-1.876934283096824,0.06436609204602263,"13240,23047,18670,23783"
MOUZ NXT,5943,2024-08-15 12:20:00+00:00,11995,tmb,4,40,39,0.05394335939211681,-0.017648190236444216,-0.07159154962856103,-1.9817277090304823,0.051158694026138304,"22904,21972,22279,22695"
FlyQuest,336,2025-07-23 11:00:00+00:00,4679,jks,4,40,40,0.0027457007464651573,-0.07006674487745837,-0.07281244562392353,-1.7616027843583906,0.08216173803667193,"17384,20123,11140,18214"
Enterprise,6660,2024-06-06 15:15:00+00:00,15940,sobol,4,40,40,0.07669870285928289,0.0017964400086703408,-0.07490226285061255,-2.2187935132736807,0.029468632582769726,"20960,20018,20958,18070"
Permitta,4896,2024-10-02 08:00:00+00:00,11276,marko,4,40,40,0.0584694058066473,-0.01658116273570718,-0.07505056854235448,-1.6503172895337563,0.10290820438495644,"20283,20284,20309,21142"
Tricked,12110,2025-09-17 17:15:00+00:00,16731,iceberg,4,40,40,0.033550975937477544,-0.041648583169260615,-0.07519955910673816,-1.993792768599394,0.04975374341644906,"10264,21571,21379,21036"
Nouns,16078,2025-02-13 18:40:00+00:00,19846,clasia,4,32,32,0.0519945024710134,-0.023661182285858177,-0.07565568475687158,-1.405791072583676,0.16581794855119109,"15176,7805,14494,22135"
Insilio,12249,2025-08-11 17:00:00+00:00,22536,mag1k3y,4,40,33,0.03885609916762561,-0.039286349219546005,-0.07814244838717162,-1.9776632863792956,0.051953760024593086,"23048,20197,18510,22535"
Getting Info,14671,2025-05-08 01:00:00+00:00,17372,fang,3,28,24,0.04172981390727971,-0.03717495109554547,-0.07890476500282517,-1.9354462065405986,0.05869722980335909,"20692,10892,17918"
GUN5,11643,2025-09-13 20:10:00+00:00,22884,gr1ks,3,30,30,0.0401420481360933,-0.03899435227762955,-0.07913640041372286,-1.8233604878238563,0.07344579960787359,"22930,18670,23047"
RED Canids,1319,2024-09-10 18:10:00+00:00,8565,hen1,4,40,40,0.03467932654525237,-0.04538261859589602,-0.0800619451411484,-1.8115129497704714,0.07391095341795068,"9216,18865,21288,18743"
MIBR Academy,14127,2025-05-16 20:00:00+00:00,22082,fokiu,4,33,40,0.07859419963433278,-0.00419086986862924,-0.08278506950296202,-1.9932538439557985,0.050622868052361165,"22964,21290,21700,20029"
Fluxo,7716,2024-05-12 15:00:00+00:00,22366,nicks,4,31,40,0.04064666424198051,-0.042275707257977156,-0.08292237149995767,-2.029130173081556,0.047172133107058194,"12521,20026,19692,18717"
G2,341,2025-07-26 11:45:00+00:00,19164,sunpayus,3,30,30,0.05598007050162477,-0.02774346054327677,-0.08372353104490154,-1.6592650025435047,0.10293281772886338,"11617,3972,20447"
GamerLegion,1946,2024-04-30 11:45:00+00:00,17937,isak,4,32,40,0.092505090708547,0.008391200436845795,-0.0841138902717012,-2.0980965587333227,0.03955203864608681,"2553,20358,20926,20870"
BetBoom,3360,2024-04-09 13:30:00+00:00,21667,magnojez,4,40,40,0.06672267971426656,-0.017882833753180106,-0.08460551346744666,-2.2519876650216846,0.02718797097438567,"19920,16921,18506,15662"
E-Xolos LAZER,16537,2024-07-26 22:00:00+00:00,16814,danoco,4,40,40,0.06154833372576124,-0.023255299378435762,-0.084803633104197,-2.073215927931091,0.041534953418936454,"10840,10557,10838,16831"
GameHunters,13560,2025-06-27 15:00:00+00:00,2544,remix,4,40,40,0.0648161776460162,-0.020203661049024994,-0.08501983869504119,-2.0527835123533937,0.0435755638638202,"18875,10827,17028,22125"
ShindeN,16339,2025-01-14 18:30:00+00:00,19985,nacho,4,40,40,0.08676727911668407,0.0004029279644610362,-0.08636435115222303,-1.906707155125764,0.06050488966924021,"19872,20992,20451,20606"
GUN5,11821,2025-09-13 17:00:00+00:00,22459,sh1nejezzz,3,30,30,0.04017742538462054,-0.05086706591135647,-0.09104449129597701,-2.1824318461072565,0.03314468613933999,"22930,18670,23047"
9 Pandas,4630,2024-07-17 18:00:00+00:00,17011,shalfey,4,40,40,0.05497443592991569,-0.03611655383238293,-0.09109098976229862,-2.159143158573923,0.0339244298448669,"12004,14273,17508,20357"
ODDIK,527,2025-05-10 05:00:00+00:00,22182,ksloks,4,34,40,0.05124722570799864,-0.04040994973954927,-0.09165717544754791,-2.564290118948741,0.012555952185759098,"20897,16314,17181,14390"
MIBR,11391,2025-09-27 17:30:00+00:00,13239,qikert,4,36,40,0.09785496918097408,0.005929190935707537,-0.09192577824526654,-1.9330710983262904,0.05725061009791162,"23192,11154,20987,21037"
9INE,9441,2025-11-14 03:00:00+00:00,20282,krasnal,4,40,36,0.03796727376409336,-0.05448537044282465,-0.09245264420691801,-1.9309678294939856,0.05767427134466772,"21113,2898,20300,22702"
Fluxo,16400,2025-01-30 18:30:00+00:00,20939,history,4,40,39,0.04270122870042047,-0.05037075521946339,-0.09307198391988386,-2.3988727151295355,0.019114792353903273,"20385,18714,12521,22366"
RUBY,6434,2024-07-16 15:55:00+00:00,18456,fostar,4,40,40,0.051188768894791056,-0.04241224539299694,-0.093601014287788,-2.492207201391031,0.014929367152945135,"22326,23858,22325,18318"
Wildcard,6057,2024-08-18 01:00:00+00:00,16726,phzy,4,31,40,0.08059398966084606,-0.014504147439335372,-0.09509813710018143,-2.1175476470479317,0.03840366826448074,"21665,8507,21163,8711"
Solid,5725,2024-09-02 14:30:00+00:00,16645,drg,4,40,36,0.02600125381437849,-0.07202102878415603,-0.09802228259853452,-2.235568112831103,0.028587982389068452,"20522,9483,11922,20519"
EYEBALLERS,5600,2024-09-03 16:00:00+00:00,11110,golden,4,36,32,0.04741038880860492,-0.05105113542842009,-0.098461524237025,-2.1670857860644253,0.03384221985797993,"3849,23397,16029,3055"
FLUFFY AIMERS,5204,2024-10-02 01:00:00+00:00,17622,wolffe,3,28,30,0.0891239827325446,-0.00963593973510055,-0.09875992246764514,-1.9456685246893657,0.056854568221873146,"21120,24048,14799"
BIG,9384,2025-11-21 15:00:00+00:00,19284,prosus,4,24,40,0.04183598078988466,-0.05851219395040541,-0.10034817474029006,-1.7408038342371628,0.08962802653519156,"14929,5794,22884,20122"
9INE,16240,2025-01-20 18:00:00+00:00,20300,kraghen,4,40,40,0.025464594662548495,-0.07569670205826456,-0.10116129672081306,-2.5724215595434563,0.012109933180636585,"2898,14932,10981,21159"
EYEBALLERS,5386,2024-09-03 11:00:00+00:00,22914,dex,4,34,34,0.0627147237613578,-0.042233000298651985,-0.10494772406000978,-2.3448362581537134,0.022134820533639025,"3849,23397,16029,3055"
CPH Wolves,11243,2025-10-04 14:00:00+00:00,10961,kristou,4,40,40,0.04924412052923782,-0.056814633085594514,-0.10605875361483233,-2.326730850741059,0.022607255531953512,"22048,16753,24332,20637"
Endpoint,7975,2024-05-05 13:00:00+00:00,22702,cej0t,4,40,40,0.06452568052505851,-0.04598799730779089,-0.1105136778328494,-2.9415205524276513,0.004321357094557015,"22106,9019,7996,8983"
Nexus,16424,2025-01-20 09:00:00+00:00,17116,ragga,3,30,30,0.05413546970600155,-0.06088529872109857,-0.11502076842710011,-2.6579340312617314,0.01028975427781864,"9626,1206,18294"
AMKAL,11048,2025-09-13 17:00:00+00:00,19920,kair0n,3,30,30,0.06232535159330422,-0.06297593462261862,-0.12530128621592285,-2.9808496582058552,0.004198664962664571,"14273,16948,21431"
Fluxo,13447,2025-07-12 22:00:00+00:00,18717,lucaozy,3,26,30,0.09180463431007876,-0.04238408205190048,-0.13418871636197924,-2.9773711771856695,0.004450549728905202,"20385,19692,12521"
